odb8_level	odb8_og_id	protein_id	odb8_prot_id	organism	uniprot_description
6854:Arachnida	EOG81K1ZV	CUFF.37840.2_Ste	407821:0011c2	Stegodyphus mimosarum	
6854:Arachnida	EOG81K1ZV	CUFF.36193.1_Ste	407821:00342c	Stegodyphus mimosarum	
6854:Arachnida	EOG81K1ZV	ISCW010676-PA	6945:00227a	Ixodes scapularis	
6854:Arachnida	EOG81K1ZW	tetur20g02350.1	32264:0034db	Tetranychus urticae	
6854:Arachnida	EOG81K1ZW	1049857.p	34638:000102	Metaseiulus occidentalis	
6854:Arachnida	EOG81K1ZW	CUFF.2965.1_Ste	407821:00292e	Stegodyphus mimosarum	
6854:Arachnida	EOG81K1ZW	ISCW021042-PA	6945:004348	Ixodes scapularis	
6854:Arachnida	EOG81K1ZX	tetur29g00700.1	32264:003e13	Tetranychus urticae	Glutathione peroxidase
6854:Arachnida	EOG81K1ZX	973042.p	34638:0005e2	Metaseiulus occidentalis	
6854:Arachnida	EOG81K1ZX	ISCW020571-PA	6945:0041ca	Ixodes scapularis	
6854:Arachnida	EOG81K1ZZ	tetur11g00330.1	32264:002495	Tetranychus urticae	
6854:Arachnida	EOG81K1ZZ	1148470.p	34638:001787	Metaseiulus occidentalis	
6854:Arachnida	EOG81K1ZZ	CUFF.6109.2_Ste	407821:004aaf	Stegodyphus mimosarum	
6854:Arachnida	EOG81K200	tetur14g02450.1	32264:002b9b	Tetranychus urticae	
6854:Arachnida	EOG81K200	1158380.p	34638:00441a	Metaseiulus occidentalis	
6854:Arachnida	EOG81K200	CUFF.55659.1_Ste	407821:004dfa	Stegodyphus mimosarum	
6854:Arachnida	EOG81K200	ISCW008320-PA	6945:001ae7	Ixodes scapularis	
6854:Arachnida	EOG81K201	CUFF.35155.1_Ste	407821:00663c	Stegodyphus mimosarum	
6854:Arachnida	EOG81K201	ISCW001817-PA	6945:0005d5	Ixodes scapularis	
6854:Arachnida	EOG81K202	CUFF.46521.1_Ste	407821:004197	Stegodyphus mimosarum	
6854:Arachnida	EOG81K202	CUFF.46450.1_Ste	407821:004c09	Stegodyphus mimosarum	
6854:Arachnida	EOG81K202	ISCW003494-PA	6945:000b4c	Ixodes scapularis	
6854:Arachnida	EOG81K203	914470.p	34638:0004d3	Metaseiulus occidentalis	
6854:Arachnida	EOG81K203	ISCW002448-PA	6945:0007d9	Ixodes scapularis	
6854:Arachnida	EOG81K203	ISCW004453-PA	6945:000e60	Ixodes scapularis	
6854:Arachnida	EOG81K203	ISCW011833-PA	6945:002643	Ixodes scapularis	
6854:Arachnida	EOG81K203	ISCW012992-PA	6945:0029f5	Ixodes scapularis	
6854:Arachnida	EOG81K203	ISCW019730-PA	6945:003f39	Ixodes scapularis	
6854:Arachnida	EOG81K203	ISCW019731-PA	6945:003f3a	Ixodes scapularis	
6854:Arachnida	EOG81K203	ISCW020612-PA	6945:0041ec	Ixodes scapularis	
6854:Arachnida	EOG81K204	777435.p	34638:0032b7	Metaseiulus occidentalis	
6854:Arachnida	EOG81K204	CUFF.71937.1_Ste	407821:0060dd	Stegodyphus mimosarum	
6854:Arachnida	EOG81K204	ISCW020277-PA	6945:0040de	Ixodes scapularis	
6854:Arachnida	EOG81K205	tetur15g01740.1	32264:002d04	Tetranychus urticae	
6854:Arachnida	EOG81K205	1153689.p	34638:00310f	Metaseiulus occidentalis	
6854:Arachnida	EOG81K205	CUFF.37301.1_Ste	407821:004f2d	Stegodyphus mimosarum	
6854:Arachnida	EOG81K205	ISCW020433-PA	6945:00415a	Ixodes scapularis	
6854:Arachnida	EOG81K206	1143883.p	34638:0004e5	Metaseiulus occidentalis	
6854:Arachnida	EOG81K206	ISCW005176-PA	6945:0010b4	Ixodes scapularis	
6854:Arachnida	EOG81K207	tetur32g01900.1	32264:0040f3	Tetranychus urticae	
6854:Arachnida	EOG81K207	ISCW015941-PA	6945:003363	Ixodes scapularis	
6854:Arachnida	EOG81K208	tetur10g02730.1	32264:00233f	Tetranychus urticae	
6854:Arachnida	EOG81K208	1125273.p	34638:0001a8	Metaseiulus occidentalis	
6854:Arachnida	EOG81K209	tetur05g07960.1	32264:00165b	Tetranychus urticae	
6854:Arachnida	EOG81K209	ISCW015826-PA	6945:003308	Ixodes scapularis	
6854:Arachnida	EOG81K20B	CUFF.21967.1_Ste	407821:005f2b	Stegodyphus mimosarum	
6854:Arachnida	EOG81K20B	ISCW018937-PA	6945:003ca9	Ixodes scapularis	
6854:Arachnida	EOG81NX65	tetur06g00300.1	32264:001703	Tetranychus urticae	
6854:Arachnida	EOG81NX65	1158230.p	34638:0044fe	Metaseiulus occidentalis	
6854:Arachnida	EOG81NX65	CUFF.3861.1_Ste	407821:002791	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX65	ISCW017057-PA	6945:0036cb	Ixodes scapularis	
6854:Arachnida	EOG81NX66	tetur43g00240.1	32264:004520	Tetranychus urticae	
6854:Arachnida	EOG81NX66	706801.p	34638:003a27	Metaseiulus occidentalis	
6854:Arachnida	EOG81NX66	CUFF.78094.1_Ste	407821:003273	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX66	ISCW011108-PA	6945:0023f1	Ixodes scapularis	
6854:Arachnida	EOG81NX67	tetur04g03440.1	32264:001106	Tetranychus urticae	
6854:Arachnida	EOG81NX67	tetur04g03490.1	32264:00110b	Tetranychus urticae	
6854:Arachnida	EOG81NX67	1016140.p	34638:003f36	Metaseiulus occidentalis	
6854:Arachnida	EOG81NX67	CUFF.16469.1_Ste	407821:006217	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX67	ISCW014289-PA	6945:002e1a	Ixodes scapularis	
6854:Arachnida	EOG81NX68	tetur07g04500.1	32264:001b07	Tetranychus urticae	Histone deacetylase (3.5.1.98)
6854:Arachnida	EOG81NX68	1145377.p	34638:0008d3	Metaseiulus occidentalis	
6854:Arachnida	EOG81NX68	CUFF.58875.1_Ste	407821:005679	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX68	ISCW007830-PA	6945:001944	Ixodes scapularis	Histone deacetylase (3.5.1.98)
6854:Arachnida	EOG81NX69	tetur02g08270.1	32264:00096a	Tetranychus urticae	
6854:Arachnida	EOG81NX69	tetur02g08280.1	32264:00096b	Tetranychus urticae	
6854:Arachnida	EOG81NX69	tetur02g08330.1	32264:000970	Tetranychus urticae	
6854:Arachnida	EOG81NX69	875271.p	34638:003c4a	Metaseiulus occidentalis	
6854:Arachnida	EOG81NX69	859668.p	34638:003c4c	Metaseiulus occidentalis	
6854:Arachnida	EOG81NX69	CUFF.44796.1_Ste	407821:0065cb	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX6B	tetur16g02930.1	32264:002f11	Tetranychus urticae	
6854:Arachnida	EOG81NX6B	1151148.p	34638:0024eb	Metaseiulus occidentalis	
6854:Arachnida	EOG81NX6B	CUFF.71507.1_Ste	407821:00150f	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX6B	ISCW023177-PA	6945:0049d5	Ixodes scapularis	
6854:Arachnida	EOG81NX6C	tetur03g04280.1	32264:000da6	Tetranychus urticae	
6854:Arachnida	EOG81NX6C	848783.p	34638:001102	Metaseiulus occidentalis	
6854:Arachnida	EOG81NX6C	CUFF.10403.1_Ste	407821:00638b	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX6C	ISCW009432-PA	6945:001e7c	Ixodes scapularis	
6854:Arachnida	EOG81NX6D	tetur07g06930.1	32264:001bf2	Tetranychus urticae	
6854:Arachnida	EOG81NX6D	1149150.p	34638:001b07	Metaseiulus occidentalis	
6854:Arachnida	EOG81NX6D	CUFF.67747.1_Ste	407821:003669	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX6D	ISCW006965-PA	6945:001674	Ixodes scapularis	
6854:Arachnida	EOG81NX6F	tetur29g00400.1	32264:003df5	Tetranychus urticae	
6854:Arachnida	EOG81NX6F	1143429.p	34638:00043d	Metaseiulus occidentalis	
6854:Arachnida	EOG81NX6F	CUFF.70962.1_Ste	407821:00140a	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX6F	ISCW004051-PA	6945:000d0f	Ixodes scapularis	
6854:Arachnida	EOG81NX6G	tetur11g02510.1	32264:00256b	Tetranychus urticae	
6854:Arachnida	EOG81NX6G	762075.p	34638:00407b	Metaseiulus occidentalis	
6854:Arachnida	EOG81NX6G	CUFF.9943.1_Ste	407821:000fbc	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX6G	ISCW006029-PA	6945:001379	Ixodes scapularis	
6854:Arachnida	EOG81NX6H	1149470.p	34638:001d04	Metaseiulus occidentalis	
6854:Arachnida	EOG81NX6H	CUFF.33209.2_Ste	407821:0032b0	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX6H	ISCW018576-PA	6945:003b8c	Ixodes scapularis	
6854:Arachnida	EOG81NX6J	tetur01g14670.1	32264:000584	Tetranychus urticae	
6854:Arachnida	EOG81NX6J	1149808.p	34638:001d85	Metaseiulus occidentalis	
6854:Arachnida	EOG81NX6J	CUFF.79078.1_Ste	407821:004ceb	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX6J	ISCW015472-PA	6945:0031e9	Ixodes scapularis	
6854:Arachnida	EOG81NX6K	tetur04g07340.1	32264:00127c	Tetranychus urticae	
6854:Arachnida	EOG81NX6K	1154601.p	34638:00356e	Metaseiulus occidentalis	
6854:Arachnida	EOG81NX6K	CUFF.49703.1_Ste	407821:000818	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX6K	ISCW006103-PA	6945:0013bb	Ixodes scapularis	
6854:Arachnida	EOG81NX6M	tetur02g10900.1	32264:000a62	Tetranychus urticae	
6854:Arachnida	EOG81NX6M	1053746.p	34638:00185e	Metaseiulus occidentalis	
6854:Arachnida	EOG81NX6M	CUFF.75077.1_Ste	407821:0005d1	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX6M	ISCW013206-PA	6945:002aa2	Ixodes scapularis	
6854:Arachnida	EOG81NX6N	tetur02g00390.1	32264:00067c	Tetranychus urticae	
6854:Arachnida	EOG81NX6N	CUFF.46594.1_Ste	407821:001e07	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX6N	CUFF.51022.1_Ste	407821:002a08	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX6N	ISCW002825-PA	6945:000917	Ixodes scapularis	
6854:Arachnida	EOG81NX6P	789043.p	34638:002fba	Metaseiulus occidentalis	
6854:Arachnida	EOG81NX6P	CUFF.25855.2_Ste	407821:0066e9	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX6P	ISCW010309-PA	6945:002154	Ixodes scapularis	
6854:Arachnida	EOG81NX6Q	tetur20g00340.1	32264:003415	Tetranychus urticae	
6854:Arachnida	EOG81NX6Q	1158189.p	34638:0044d4	Metaseiulus occidentalis	
6854:Arachnida	EOG81NX6Q	CUFF.1391.1_Ste	407821:003ec6	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX6Q	ISCW000112-PA	6945:000058	Ixodes scapularis	
6854:Arachnida	EOG81NX6R	993466.p	34638:00379a	Metaseiulus occidentalis	
6854:Arachnida	EOG81NX6R	CUFF.39210.1_Ste	407821:0053fe	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX6R	ISCW019418-PA	6945:003e33	Ixodes scapularis	
6854:Arachnida	EOG81NX6S	tetur07g03200.1	32264:001a85	Tetranychus urticae	
6854:Arachnida	EOG81NX6S	1090587.p	34638:00052d	Metaseiulus occidentalis	
6854:Arachnida	EOG81NX6S	CUFF.56184.1_Ste	407821:000a15	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX6S	ISCW005083-PA	6945:001068	Ixodes scapularis	Death-associated protein
6854:Arachnida	EOG81NX6T	tetur28g02060.1	32264:003d8d	Tetranychus urticae	
6854:Arachnida	EOG81NX6T	1147384.p	34638:0013c3	Metaseiulus occidentalis	
6854:Arachnida	EOG81NX6T	CUFF.28556.1_Ste	407821:001dc3	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX6V	1158011.p	34638:00470b	Metaseiulus occidentalis	
6854:Arachnida	EOG81NX6V	ISCW004128-PA	6945:000d4f	Ixodes scapularis	
6854:Arachnida	EOG81NX6W	tetur01g07220.1	32264:0002b6	Tetranychus urticae	
6854:Arachnida	EOG81NX6W	tetur01g07250.1	32264:0002b9	Tetranychus urticae	
6854:Arachnida	EOG81NX6W	1081147.p	34638:0001ea	Metaseiulus occidentalis	
6854:Arachnida	EOG81NX6W	868635.p	34638:00278d	Metaseiulus occidentalis	
6854:Arachnida	EOG81NX6W	1151494.p	34638:0027ce	Metaseiulus occidentalis	
6854:Arachnida	EOG81NX6W	CUFF.28311.1_Ste	407821:0013a1	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX6W	CUFF.7520.1_Ste	407821:0027b4	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX6W	CUFF.7438.1_Ste	407821:00318e	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX6W	CUFF.7481.1_Ste	407821:005fe5	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX6W	ISCW015293-PA	6945:003153	Ixodes scapularis	
6854:Arachnida	EOG81NX6W	ISCW018226-PA	6945:003a73	Ixodes scapularis	
6854:Arachnida	EOG81NX6W	ISCW018228-PA	6945:003a74	Ixodes scapularis	
6854:Arachnida	EOG81NX6X	tetur01g08670.1	32264:00033e	Tetranychus urticae	
6854:Arachnida	EOG81NX6X	tetur01g09940.1	32264:0003ba	Tetranychus urticae	
6854:Arachnida	EOG81NX6X	tetur02g09080.1	32264:0009bb	Tetranychus urticae	
6854:Arachnida	EOG81NX6X	tetur03g02050.1	32264:000ccd	Tetranychus urticae	
6854:Arachnida	EOG81NX6X	tetur05g05720.1	32264:001583	Tetranychus urticae	
6854:Arachnida	EOG81NX6X	tetur06g00310.1	32264:001704	Tetranychus urticae	
6854:Arachnida	EOG81NX6X	tetur07g04560.1	32264:001b0d	Tetranychus urticae	
6854:Arachnida	EOG81NX6X	tetur10g02360.1	32264:00231a	Tetranychus urticae	
6854:Arachnida	EOG81NX6X	tetur11g02480.1	32264:002568	Tetranychus urticae	
6854:Arachnida	EOG81NX6X	tetur11g03090.1	32264:0025a5	Tetranychus urticae	
6854:Arachnida	EOG81NX6X	tetur19g01060.1	32264:003309	Tetranychus urticae	
6854:Arachnida	EOG81NX6X	tetur19g01070.1	32264:00330a	Tetranychus urticae	
6854:Arachnida	EOG81NX6X	tetur19g03280.1	32264:0033db	Tetranychus urticae	
6854:Arachnida	EOG81NX6X	tetur19g03320.1	32264:0033df	Tetranychus urticae	
6854:Arachnida	EOG81NX6X	CUFF.33643.1_Ste	407821:0009a8	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX6X	CUFF.33867.1_Ste	407821:0021d9	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX6X	CUFF.20785.1_Ste	407821:003535	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX6X	CUFF.43749.1_Ste	407821:0066af	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX6Z	CUFF.55640.1_Ste	407821:000b75	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX6Z	CUFF.68603.1_Ste	407821:000bc0	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX6Z	CUFF.68828.1_Ste	407821:000df9	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX6Z	CUFF.75876.1_Ste	407821:00271b	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX6Z	CUFF.5838.1_Ste	407821:002758	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX6Z	CUFF.8279.2_Ste	407821:0027d9	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX6Z	CUFF.64241.1_Ste	407821:00364f	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX6Z	gene.g19205.t1.1_Ste	407821:00368a	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX6Z	CUFF.21352.1_Ste	407821:0037b7	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX6Z	CUFF.75862.1_Ste	407821:004e8d	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX6Z	CUFF.68830.1_Ste	407821:00505c	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX6Z	CUFF.75903.1_Ste	407821:0053d5	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX6Z	ISCW002664-PA	6945:000892	Ixodes scapularis	
6854:Arachnida	EOG81NX6Z	ISCW012248-PA	6945:0027a5	Ixodes scapularis	
6854:Arachnida	EOG81NX6Z	ISCW013746-PA	6945:002c65	Ixodes scapularis	
6854:Arachnida	EOG81NX6Z	ISCW024504-PA	6945:004e51	Ixodes scapularis	
6854:Arachnida	EOG81NX6Z	ISCW024686-PA	6945:004f04	Ixodes scapularis	
6854:Arachnida	EOG81NX70	CUFF.34963.1_Ste	407821:005507	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX70	ISCW007650-PA	6945:0018af	Ixodes scapularis	
6854:Arachnida	EOG81NX71	1154223.p	34638:00367f	Metaseiulus occidentalis	
6854:Arachnida	EOG81NX71	ISCW013058-PA	6945:002a25	Ixodes scapularis	
6854:Arachnida	EOG81NX72	CUFF.58126.1_Ste	407821:00300e	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX72	ISCW021010-PA	6945:00432e	Ixodes scapularis	
6854:Arachnida	EOG81NX73	CUFF.50006.1_Ste	407821:005205	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX73	ISCW022853-PA	6945:0048de	Ixodes scapularis	
6854:Arachnida	EOG81NX74	CUFF.37398.2_Ste	407821:004956	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX74	ISCW001128-PA	6945:00039b	Ixodes scapularis	
6854:Arachnida	EOG81NX75	CUFF.58549.1_Ste	407821:000b68	Stegodyphus mimosarum	
6854:Arachnida	EOG81NX75	ISCW013194-PA	6945:002a98	Ixodes scapularis	
6854:Arachnida	EOG81NX76	1152393.p	34638:002c86	Metaseiulus occidentalis	
6854:Arachnida	EOG81NX76	CUFF.42869.1_Ste	407821:0000f7	Stegodyphus mimosarum	
6854:Arachnida	EOG81RSF3	tetur37g00450.1	32264:004399	Tetranychus urticae	
6854:Arachnida	EOG81RSF3	1154337.p	34638:0033cd	Metaseiulus occidentalis	
6854:Arachnida	EOG81RSF3	CUFF.1771.1_Ste	407821:0031fa	Stegodyphus mimosarum	
6854:Arachnida	EOG81RSF3	ISCW003608-PA	6945:000ba5	Ixodes scapularis	
6854:Arachnida	EOG81RSF4	tetur11g04030.1	32264:0025ff	Tetranychus urticae	
6854:Arachnida	EOG81RSF4	tetur11g04040.1	32264:002600	Tetranychus urticae	
6854:Arachnida	EOG81RSF4	tetur186g00040.1	32264:003117	Tetranychus urticae	
6854:Arachnida	EOG81RSF4	CUFF.48992.1_Ste	407821:0030f9	Stegodyphus mimosarum	
6854:Arachnida	EOG81RSF4	ISCW004310-PA	6945:000deb	Ixodes scapularis	
6854:Arachnida	EOG81RSF5	tetur32g00290.1	32264:00405c	Tetranychus urticae	
6854:Arachnida	EOG81RSF5	1155651.p	34638:003933	Metaseiulus occidentalis	
6854:Arachnida	EOG81RSF5	gene.g76643.t1.1_Ste	407821:005646	Stegodyphus mimosarum	
6854:Arachnida	EOG81RSF5	ISCW022714-PA	6945:004870	Ixodes scapularis	
6854:Arachnida	EOG81RSF6	tetur18g03340.1	32264:00325d	Tetranychus urticae	
6854:Arachnida	EOG81RSF6	1152340.p	34638:002c50	Metaseiulus occidentalis	
6854:Arachnida	EOG81RSF6	CUFF.23572.1_Ste	407821:0048aa	Stegodyphus mimosarum	
6854:Arachnida	EOG81RSF6	ISCW022169-PA	6945:0046c2	Ixodes scapularis	
6854:Arachnida	EOG81RSF7	tetur14g00140.1	32264:002abd	Tetranychus urticae	
6854:Arachnida	EOG81RSF7	CUFF.75422.1_Ste	407821:0056a0	Stegodyphus mimosarum	
6854:Arachnida	EOG81RSF7	ISCW023601-PA	6945:004b22	Ixodes scapularis	
6854:Arachnida	EOG81RSF8	tetur11g02310.1	32264:002558	Tetranychus urticae	
6854:Arachnida	EOG81RSF8	834071.p	34638:003cf4	Metaseiulus occidentalis	
6854:Arachnida	EOG81RSF8	CUFF.55183.1_Ste	407821:0010d6	Stegodyphus mimosarum	
6854:Arachnida	EOG81RSF8	ISCW004373-PA	6945:000e20	Ixodes scapularis	
6854:Arachnida	EOG81RSF9	tetur08g07540.1	32264:001f43	Tetranychus urticae	
6854:Arachnida	EOG81RSF9	856071.p	34638:003af8	Metaseiulus occidentalis	
6854:Arachnida	EOG81RSF9	856073.p	34638:003af9	Metaseiulus occidentalis	
6854:Arachnida	EOG81RSF9	CUFF.14609.1_Ste	407821:005974	Stegodyphus mimosarum	
6854:Arachnida	EOG81RSF9	ISCW005064-PA	6945:001057	Ixodes scapularis	
6854:Arachnida	EOG81RSF9	ISCW017282-PA	6945:00377d	Ixodes scapularis	
6854:Arachnida	EOG81RSFB	tetur11g04270.1	32264:002615	Tetranychus urticae	
6854:Arachnida	EOG81RSFB	1150426.p	34638:002212	Metaseiulus occidentalis	
6854:Arachnida	EOG81RSFB	CUFF.68079.1_Ste	407821:000321	Stegodyphus mimosarum	
6854:Arachnida	EOG81RSFB	ISCW000140-PA	6945:000070	Ixodes scapularis	
6854:Arachnida	EOG81RSFC	1154319.p	34638:0033ba	Metaseiulus occidentalis	
6854:Arachnida	EOG81RSFC	CUFF.60156.1_Ste	407821:0029c0	Stegodyphus mimosarum	
6854:Arachnida	EOG81RSFC	ISCW000293-PA	6945:0000ec	Ixodes scapularis	
6854:Arachnida	EOG81RSFD	tetur10g02750.1	32264:002341	Tetranychus urticae	
6854:Arachnida	EOG81RSFD	799042.p	34638:003966	Metaseiulus occidentalis	
6854:Arachnida	EOG81RSFD	ISCW009700-PA	6945:001f62	Ixodes scapularis	
6854:Arachnida	EOG81RSFF	tetur03g01160.1	32264:000c75	Tetranychus urticae	
6854:Arachnida	EOG81RSFF	1152348.p	34638:002c58	Metaseiulus occidentalis	
6854:Arachnida	EOG81RSFF	CUFF.24344.1_Ste	407821:002d8c	Stegodyphus mimosarum	
6854:Arachnida	EOG81RSFF	ISCW009887-PA	6945:001fec	Ixodes scapularis	
6854:Arachnida	EOG81RSFG	1153660.p	34638:0030f2	Metaseiulus occidentalis	
6854:Arachnida	EOG81RSFG	CUFF.42310.1_Ste	407821:004a30	Stegodyphus mimosarum	
6854:Arachnida	EOG81RSFG	ISCW012094-PA	6945:002726	Ixodes scapularis	
6854:Arachnida	EOG81RSFH	tetur28g01580.1	32264:003d5d	Tetranychus urticae	
6854:Arachnida	EOG81RSFH	1156189.p	34638:003feb	Metaseiulus occidentalis	
6854:Arachnida	EOG81RSFH	CUFF.15084.1_Ste	407821:0042cc	Stegodyphus mimosarum	
6854:Arachnida	EOG81RSFH	ISCW012863-PA	6945:002994	Ixodes scapularis	
6854:Arachnida	EOG81RSFJ	tetur02g09270.1	32264:0009cd	Tetranychus urticae	
6854:Arachnida	EOG81RSFJ	1154969.p	34638:0039c5	Metaseiulus occidentalis	
6854:Arachnida	EOG81RSFJ	CUFF.18765.1_Ste	407821:001728	Stegodyphus mimosarum	
6854:Arachnida	EOG81RSFJ	ISCW012680-PA	6945:0028f8	Ixodes scapularis	
6854:Arachnida	EOG81RSFK	1053358.p	34638:001350	Metaseiulus occidentalis	
6854:Arachnida	EOG81RSFK	CUFF.14969.1_Ste	407821:001ff0	Stegodyphus mimosarum	
6854:Arachnida	EOG81RSFK	ISCW016905-PA	6945:003658	Ixodes scapularis	
6854:Arachnida	EOG81RSFM	tetur08g03870.1	32264:001dd7	Tetranychus urticae	
6854:Arachnida	EOG81RSFM	1153900.p	34638:00348a	Metaseiulus occidentalis	
6854:Arachnida	EOG81RSFM	CUFF.37383.1_Ste	407821:0021c7	Stegodyphus mimosarum	
6854:Arachnida	EOG81RSFM	ISCW018168-PA	6945:003a46	Ixodes scapularis	
6854:Arachnida	EOG81RSFN	tetur37g00840.1	32264:0043c0	Tetranychus urticae	
6854:Arachnida	EOG81RSFN	728115.p	34638:004472	Metaseiulus occidentalis	
6854:Arachnida	EOG81RSFN	CUFF.49955.1_Ste	407821:00555c	Stegodyphus mimosarum	
6854:Arachnida	EOG81RSFN	ISCW003387-PA	6945:000af0	Ixodes scapularis	
6854:Arachnida	EOG81RSFP	tetur03g08190.1	32264:000f0a	Tetranychus urticae	
6854:Arachnida	EOG81RSFP	1149377.p	34638:001c6b	Metaseiulus occidentalis	
6854:Arachnida	EOG81RSFP	CUFF.5975.1_Ste	407821:00222c	Stegodyphus mimosarum	
6854:Arachnida	EOG81RSFP	ISCW011969-PA	6945:0026b8	Ixodes scapularis	Predicted protein
6854:Arachnida	EOG81RSFQ	tetur05g08620.1	32264:00169c	Tetranychus urticae	
6854:Arachnida	EOG81RSFQ	1150183.p	34638:002000	Metaseiulus occidentalis	
6854:Arachnida	EOG81RSFQ	ISCW003316-PA	6945:000ab6	Ixodes scapularis	
6854:Arachnida	EOG81RSFR	tetur09g02520.1	32264:002082	Tetranychus urticae	
6854:Arachnida	EOG81RSFR	912175.p	34638:000f40	Metaseiulus occidentalis	
6854:Arachnida	EOG81RSFR	ISCW016856-PA	6945:003637	Ixodes scapularis	
6854:Arachnida	EOG81RSFS	839125.p	34638:00337f	Metaseiulus occidentalis	
6854:Arachnida	EOG81RSFS	ISCW013696-PA	6945:002c42	Ixodes scapularis	Innexin
6854:Arachnida	EOG81RSFT	CUFF.25298.1_Ste	407821:004601	Stegodyphus mimosarum	
6854:Arachnida	EOG81RSFT	ISCW002818-PA	6945:000913	Ixodes scapularis	
6854:Arachnida	EOG81RSFV	tetur06g06440.1	32264:00193e	Tetranychus urticae	
6854:Arachnida	EOG81RSFV	tetur26g01360.1	32264:003b19	Tetranychus urticae	
6854:Arachnida	EOG81RSFV	CUFF.61294.1_Ste	407821:0054f3	Stegodyphus mimosarum	
6854:Arachnida	EOG81RSFV	ISCW014970-PA	6945:003050	Ixodes scapularis	
6854:Arachnida	EOG81RSFW	tetur04g09537.1	32264:001357	Tetranychus urticae	
6854:Arachnida	EOG81RSFW	1152722.p	34638:000847	Metaseiulus occidentalis	
6854:Arachnida	EOG81RSFW	1148072.p	34638:0015dd	Metaseiulus occidentalis	
6854:Arachnida	EOG81RSFW	1151400.p	34638:00255f	Metaseiulus occidentalis	
6854:Arachnida	EOG81RSFW	1154365.p	34638:003196	Metaseiulus occidentalis	
6854:Arachnida	EOG81RSFW	1155723.p	34638:00350d	Metaseiulus occidentalis	
6854:Arachnida	EOG81RSFW	1155662.p	34638:00393e	Metaseiulus occidentalis	
6854:Arachnida	EOG81RSFW	CUFF.30579.1_Ste	407821:00030a	Stegodyphus mimosarum	
6854:Arachnida	EOG81RSFW	gene.g68705.t1.1_Ste	407821:0013c6	Stegodyphus mimosarum	
6854:Arachnida	EOG81RSFW	gene.g61127.t1.1_Ste	407821:001482	Stegodyphus mimosarum	
6854:Arachnida	EOG81RSFW	gene.g30319.t1.1_Ste	407821:001aab	Stegodyphus mimosarum	
6854:Arachnida	EOG81RSFW	gene.g56942.t1.1_Ste	407821:001b8e	Stegodyphus mimosarum	
6854:Arachnida	EOG81RSFW	gene.g57802.t1.1_Ste	407821:0023bc	Stegodyphus mimosarum	
6854:Arachnida	EOG81RSFW	gene.g39882.t1.1_Ste	407821:003067	Stegodyphus mimosarum	
6854:Arachnida	EOG81RSFW	gene.g16720.t1.1_Ste	407821:0036e6	Stegodyphus mimosarum	
6854:Arachnida	EOG81RSFW	gene.g37162.t1.1_Ste	407821:0041e5	Stegodyphus mimosarum	
6854:Arachnida	EOG81RSFW	gene.g37119.t1.1_Ste	407821:005171	Stegodyphus mimosarum	
